companyID,productType,customerSpend,firmSize,clientBase
43014.0,"Efile, Federal, First State, Enterprise, Pre-paid E-file",528.0,3.0,3.0
43099.0,"Federal, First State",328.0,1.0,
53765.0,"All States, Federal",456.0,1.0,
34688.0,"Evaluation, Federal",238.0,1.0,
40022.0,"Federal, First State",1102.0,1.0,
44370.0,Federal,516.0,1.0,
194.0,"Evaluation, Federal, First State",328.0,1.0,
10314.0,"Evaluation, Federal, First State",328.0,1.0,
84309.0,"Federal, First State, Enterprise",468.0,1.0,5.0
4250.0,"All States, Efile, Federal, UnlimitedEfile",1138.0,1.0,
85604.0,"All States, Federal",319.2,1.0,
64903.0,"All States, Efile, Federal, Pre-paid E-file",558.0,1.0,
4450.0,"Federal, First State",328.0,1.0,
46700.0,Federal,496.0,1.0,
4478.0,Federal,258.0,1.0,
84804.0,"All States, Evaluation, Federal, Enterprise",596.0,2.0,18.0
84047.0,Federal,516.0,1.0,
70488.0,"Evaluation, Federal",258.0,1.0,
80478.0,"Federal, First State",656.0,1.0,
63849.0,"Evaluation, Federal, First State",616.0,1.0,
43299.0,Federal,258.0,1.0,
90395.0,"Evaluation, Federal",476.0,1.0,
4832.0,Federal,258.0,1.0,
79539.0,"Evaluation, Federal, First State, Upgrade, Enterprise",468.0,1.0,
83697.0,"All States, Efile, Federal, Pre-paid E-file",558.0,1.0,
4302.0,"Federal, First State",328.0,1.0,
40074.0,"Federal, First State",308.0,1.0,
47270.0,"Federal, First State",328.0,1.0,
84014.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, UnlimitedEfile, Pre-paid E-file",1278.0,1.0,77.0
23938.0,"All States, Evaluation, Federal, First State",1112.0,1.0,
80443.0,"All States, Efile, Federal, First State, Pre-paid E-file",756.0,1.0,
38225.0,Federal,258.0,1.0,
7454.0,"Federal, First State",328.0,1.0,
20574.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1178.0,1.0,
33583.0,"Federal, First State",328.0,1.0,
10430.0,"Federal, First State",378.0,1.0,
23710.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1050.0,1.0,
4673.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
21330.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
33987.0,"Federal, First State",288.0,1.0,
83365.0,"All States, Federal",714.0,1.0,
7253.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1186.0,3.0,38.0
43507.0,"Evaluation, Federal, Enterprise",398.0,1.0,19.0
81137.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
57398.0,"Efile, Federal, First State, Pre-paid E-file",558.0,1.0,
1134.0,"Federal, First State",586.0,1.0,
35873.0,"Federal, First State",328.0,1.0,
43966.0,"Federal, Enterprise",736.0,3.0,78.0
25963.0,"All States, Federal",392.0,1.0,
76183.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
44348.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1238.0,8.0,216.0
38132.0,Federal,258.0,1.0,
47837.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1198.0,1.0,21.0
38044.0,"Federal, First State",328.0,1.0,
93777.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1138.0,1.0,
83830.0,"Federal, First State",984.0,1.0,
27283.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1138.0,1.0,
77398.0,"Evaluation, Federal, First State",398.0,1.0,
33987.0,"All States, Federal, Enterprise",596.0,1.0,
80593.0,Federal,258.0,1.0,
99131.0,"All States, Efile, Federal, First State, Portal, UnlimitedEfile",1774.0,1.0,
34319.0,"All States, Federal",456.0,1.0,
9388.0,"All States, Efile, Federal, UnlimitedEfile",1138.0,1.0,
97352.0,"Federal, First State",328.0,1.0,
59363.0,"Federal, First State",308.0,1.0,
28093.0,"Federal, First State",328.0,1.0,
2504.0,"Federal, First State",328.0,1.0,
24120.0,"Federal, First State",328.0,1.0,
24305.0,"Federal, First State",328.0,1.0,
24042.0,"Federal, First State",328.0,1.0,
26044.0,"Federal, First State",328.0,1.0,
72044.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1318.0,2.0,89.0
20494.0,"Federal, First State, Enterprise",468.0,1.0,14.0
38732.0,"All States, Efile, Federal, First State, Pre-paid E-file",778.0,1.0,
40195.0,"Federal, First State",328.0,1.0,
53045.0,Federal,238.0,1.0,
20764.0,Federal,258.0,1.0,
89400.0,"Evaluation, Federal",258.0,1.0,
32435.0,"Federal, First State",328.0,1.0,
76823.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1238.0,1.0,373.0
38717.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1098.0,2.0,
43756.0,"Federal, First State",288.0,1.0,
53701.0,"All States, Federal",634.0,1.0,
60033.0,"All States, Efile, Evaluation, Federal, Prior Year, Enterprise, UnlimitedEfile",1515.98,1.0,109.0
56253.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1238.0,20.0,924.0
61738.0,"All States, Efile, Federal, UnlimitedEfile",1098.0,3.0,
35158.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1238.0,3.0,30.0
37785.0,"All States, Efile, Federal, UnlimitedEfile",1178.0,1.0,
28859.0,"Federal, First State",328.0,1.0,
97843.0,"All States, Federal",456.0,1.0,
63281.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",558.0,1.0,
83668.0,Federal,238.0,1.0,
98530.0,Federal,258.0,1.0,
59843.0,Federal,258.0,1.0,
31429.0,Federal,258.0,1.0,
33193.0,"Federal, First State",328.0,1.0,
35959.0,Federal,258.0,1.0,
44900.0,"Federal, First State",328.0,4.0,
4102.0,"Federal, First State",328.0,1.0,
34090.0,"All States, Federal, First State",784.0,1.0,
40012.0,"Federal, Prior Year, Upgrade, Enterprise",1570.0,1.0,
81430.0,"Federal, First State",328.0,1.0,
73753.0,Federal,258.0,1.0,
35381.0,"Evaluation, Federal, First State",328.0,1.0,
8841.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",818.0,1.0,
84104.0,"Evaluation, Federal, Enterprise",378.0,2.0,32.0
45933.0,Federal,258.0,1.0,
53076.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1238.0,7.0,92.0
56439.0,"Federal, Enterprise",398.0,1.0,59.0
79536.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1238.0,1.0,110.0
33367.0,"All States, Efile, Evaluation, Federal, Enterprise, Pre-paid E-file",778.0,1.0,
6393.0,"Federal, First State, Upgrade, Enterprise",468.0,1.0,
37683.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",778.0,1.0,
33172.0,"All States, Evaluation, Federal",416.0,1.0,
95530.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1098.0,1.0,
65393.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1098.0,1.0,
34072.0,"All States, Federal",634.0,1.0,
36574.0,"Evaluation, Federal, First State",308.0,1.0,
57929.0,"All States, Efile, Federal, UnlimitedEfile",1376.0,1.0,
3907.0,"All States, Efile, Federal, UnlimitedEfile",1098.0,1.0,
99307.0,Federal,258.0,1.0,
96350.0,"All States, Federal",456.0,1.0,
96327.0,"Evaluation, Federal, First State, Upgrade, Enterprise",468.0,1.0,52.0
7703.0,Federal,194.0,1.0,
38383.0,"Evaluation, Federal",258.0,1.0,
85341.0,"All States, Efile, Federal, UnlimitedEfile",1138.0,1.0,
57831.0,Federal,258.0,1.0,
60238.0,"All States, Evaluation, Federal, First State",526.0,1.0,
43319.0,"Federal, First State",328.0,1.0,
33209.0,Federal,238.0,1.0,
89334.0,"Federal, First State",328.0,1.0,
32395.0,"All States, Federal",456.0,1.0,
96003.0,Federal,258.0,1.0,
59253.0,"Federal, First State",308.0,1.0,
31314.0,"Federal, First State, Enterprise",468.0,4.0,72.0
79535.0,"All States, Federal",456.0,1.0,
95329.0,"All States, Federal",456.0,1.0,
93992.0,Federal,258.0,5.0,
38283.0,"All States, Evaluation, Federal",436.0,1.0,
40444.0,Federal,258.0,1.0,
37400.0,Federal,258.0,1.0,
50493.0,"Evaluation, Federal",258.0,1.0,
55940.0,Federal,258.0,1.0,
34021.0,"Federal, First State",328.0,1.0,
92470.0,"Efile, Federal, Pre-paid E-file",318.0,1.0,
40917.0,Federal,258.0,2.0,
51460.0,Federal,258.0,1.0,
9794.0,"Federal, First State",328.0,1.0,
29490.0,"Federal, First State",328.0,1.0,
1094.0,"Evaluation, Federal",258.0,1.0,
71294.0,Federal,258.0,1.0,
57637.0,"Evaluation, Federal",258.0,1.0,
68153.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1118.0,1.0,42.0
75832.0,"Federal, Enterprise",398.0,3.0,35.0
83366.0,"Evaluation, Federal",258.0,1.0,
81370.0,"Federal, First State",378.0,1.0,
73813.0,"Evaluation, Federal",258.0,1.0,
78783.0,Federal,258.0,1.0,
83195.0,"Evaluation, Federal, First State, Prior Year",576.0,1.0,
30773.0,"Evaluation, Federal",238.0,2.0,
23382.0,Federal,218.0,1.0,
73426.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1098.0,2.0,181.0
34598.0,"Evaluation, Federal",258.0,1.0,
53941.0,Federal,258.0,1.0,
30290.0,Federal,258.0,2.0,
39018.0,Federal,258.0,1.0,
64932.0,"Federal, First State",328.0,1.0,
39404.0,"Federal, First State, Enterprise",468.0,1.0,
33099.0,"Evaluation, Federal, First State",308.0,1.0,
4.0,"All States, Federal",456.0,1.0,
41400.0,"Evaluation, Federal, First State",328.0,1.0,
15406.0,Federal,258.0,1.0,
93704.0,"Evaluation, Federal, First State",328.0,1.0,
3094.0,Federal,258.0,1.0,
5481.0,"All States, Federal",714.0,1.0,
70454.0,"Evaluation, Federal",258.0,1.0,
54440.0,Federal,258.0,1.0,
6824.0,"Evaluation, Federal",238.0,1.0,
4923.0,"Federal, First State",328.0,1.0,
46317.0,Federal,258.0,1.0,
21531.0,"Federal, First State",288.0,1.0,
98143.0,"Evaluation, Federal",238.0,2.0,
58232.0,Federal,258.0,1.0,
38919.0,Federal,258.0,1.0,
37410.0,Federal,258.0,1.0,
10478.0,"All States, Efile, Evaluation, Federal, Portal, UnlimitedEfile",1348.0,1.0,
36670.0,"All States, Efile, Federal, UnlimitedEfile",2000.0,1.0,
44164.0,"All States, Efile, Federal, First State, UnlimitedEfile, Pre-paid E-file",3948.0,3.0,
21624.0,Federal,774.0,1.0,
46821.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2700.0,1.0,
41806.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1150.0,4.0,
47016.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",12850.0,7.0,161.0
43159.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",2600.0,7.0,
37704.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",2737.6,1.0,
94312.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",798.0,1.0,
46271.0,"Efile, Evaluation, Federal, First State, Pre-paid E-file",798.0,1.0,
20734.0,"All States, Efile, Evaluation, Federal, Prior Year, Upgrade, Enterprise, UnlimitedEfile",3676.0,3.0,190.0
23814.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",3168.0,1.0,
42166.0,"All States, Efile, Evaluation, Federal, First State, Prior Year, Enterprise, UnlimitedEfile",5426.0,5.0,
43811.0,"All States, Efile, Evaluation, Federal, First State, Portal, Pre-paid E-file",1198.0,1.0,
94711.0,"Evaluation, Federal, First State",398.0,1.0,
79174.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",2396.0,1.0,
41149.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",2396.0,1.0,
41158.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",5200.0,4.0,852.0
21142.0,"Federal, First State",328.0,1.0,
91402.0,"All States, Efile, Evaluation, Federal, First State, Enterprise, UnlimitedEfile",5266.0,9.0,552.0
15584.0,"All States, Efile, Evaluation, Federal, Portal, UnlimitedEfile",1358.0,1.0,
20724.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, Pre-paid E-file",738.0,1.0,
48012.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1198.0,1.0,
14738.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2150.0,1.0,
14295.0,"All States, Efile, Evaluation, Federal, First State, UnlimitedEfile, Pre-paid E-file",3506.0,1.0,
68414.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1198.0,1.0,
44020.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",2088.0,1.0,
44329.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",6450.0,2.0,
42403.0,"All States, Efile, Evaluation, Federal, Portal, Upgrade, Enterprise, UnlimitedEfile",2600.0,2.0,39.0
15417.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",3634.0,1.0,
82431.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2150.0,1.0,
22476.0,"All States, Efile, Evaluation, Federal, First State, Enterprise, UnlimitedEfile",7218.0,4.0,109.0
21483.0,"All States, Efile, Evaluation, Federal, First State, Enterprise, UnlimitedEfile",4034.0,11.0,254.0
22704.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, UnlimitedEfile",2390.0,1.0,66.0
42446.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",3000.0,3.0,119.0
31154.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1400.0,1.0,204.0
70224.0,"All States, Efile, Evaluation, Federal, First State, Enterprise, Pre-paid E-file",1996.0,1.0,32.0
642.0,"All States, Efile, Evaluation, Federal, Portal, Prior Year, Upgrade, Enterprise, UnlimitedEfile",9093.0,4.0,134.0
17544.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",798.0,1.0,
40662.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",2396.0,1.0,
12924.0,"All States, Efile, Federal, Pre-paid E-file",598.0,1.0,
44128.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",3000.0,7.0,210.0
72454.0,"All States, Efile, Evaluation, Federal, First State, Portal, Prior Year, Upgrade, Enterprise, Pre-paid E-file",3204.0,1.0,50.0
10421.0,"All States, Efile, Federal, First State, Enterprise, UnlimitedEfile",3606.0,10.0,74.0
42224.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2400.0,2.0,
26824.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1400.0,3.0,113.0
54832.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",5800.0,5.0,703.0
83244.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",8700.0,89.0,1397.0
45264.0,"All States, Efile, Federal, Portal, Enterprise, UnlimitedEfile",3198.0,4.0,27.0
24618.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",1400.0,4.0,58.0
74133.0,"All States, Efile, Evaluation, Federal, First State, Prior Year, Enterprise, UnlimitedEfile",10192.0,95.0,
62394.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile, Pre-paid E-file",3206.0,14.0,921.0
93240.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",5500.0,6.0,99.0
91904.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1400.0,1.0,
10824.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1198.0,1.0,
46184.0,"All States, Efile, Federal, Upgrade, Enterprise, UnlimitedEfile",4640.0,3.0,
42145.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, UnlimitedEfile",2400.0,1.0,129.0
26524.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2650.0,2.0,
25740.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",3000.0,3.0,87.0
56842.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",1350.0,1.0,
34664.0,"All States, Efile, Federal, Portal, Enterprise, UnlimitedEfile",2500.0,3.0,1877.0
80243.0,"All States, Efile, Federal, First State, Pre-paid E-file",1338.0,1.0,
14210.0,"All States, Efile, Evaluation, Federal, First State, Prior Year, Pre-paid E-file",1698.0,1.0,
12541.0,"All States, Efile, Federal, Pre-paid E-file",796.0,1.0,
76541.0,"All States, Efile, Federal, Portal, Prior Year, Enterprise, UnlimitedEfile",3196.0,13.0,101.0
34840.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1596.0,1.0,
14167.0,"All States, Efile, Federal, First State, UnlimitedEfile, Pre-paid E-file",3498.0,5.0,133.0
53634.0,"Efile, Evaluation, Federal, First State, Upgrade, Enterprise, Pre-paid E-file",468.0,2.0,
4224.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",5300.0,1.0,
12242.0,"Evaluation, Federal",258.0,1.0,
43904.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1185.76,1.0,
44909.0,"All States, Efile, Federal, UnlimitedEfile",2400.0,2.0,
44424.0,"All States, Efile, Federal, First State, Pre-paid E-file",1198.0,1.0,
82437.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1078.0,1.0,
72104.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1254.0,3.0,
64490.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2800.0,5.0,1121.0
39425.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",4320.0,5.0,1182.0
46148.0,"All States, Efile, Federal, First State, Pre-paid E-file",798.0,1.0,
64376.0,"All States, Efile, Evaluation, Federal, Prior Year, Pre-paid E-file",2196.0,1.0,
44400.0,"All States, Evaluation, Federal",456.0,1.0,
8232.0,"Federal, First State",328.0,2.0,
83480.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2300.0,1.0,
68341.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2400.0,1.0,
88423.0,"All States, Efile, Federal, UnlimitedEfile",2500.0,1.0,
32456.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1250.0,2.0,131.0
43699.0,"Evaluation, Federal, First State, Upgrade, Enterprise",938.0,1.0,
42491.0,"Evaluation, Federal, First State",468.0,1.0,
28249.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",2632.0,3.0,143.0
33306.0,"Federal, First State, Enterprise",1614.0,1.0,
40811.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2250.0,1.0,
21144.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2400.0,1.0,
65443.0,"All States, Federal",456.0,1.0,
54450.0,"All States, Efile, Evaluation, Federal, First State, Prior Year, Enterprise, UnlimitedEfile, Pre-paid E-file",3228.0,6.0,
61524.0,"All States, Efile, Federal, UnlimitedEfile",4800.0,1.0,
29394.0,"All States, Efile, Evaluation, Federal, Prior Year, Pre-paid E-file",1252.0,2.0,
44637.0,"All States, Efile, Federal, Upgrade, Enterprise, UnlimitedEfile",1390.0,1.0,58.0
3444.0,"All States, Efile, Federal, UnlimitedEfile",2250.0,1.0,
52412.0,"Federal, First State",984.0,1.0,
70442.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2700.0,1.0,193.0
42403.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2880.0,4.0,3110.0
39243.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1250.0,1.0,5.0
4340.0,"All States, Efile, Evaluation, Federal, First State, Upgrade, Enterprise, Pre-paid E-file",2178.0,6.0,97.0
33943.0,"All States, Efile, Evaluation, Federal, Portal, Prior Year, Upgrade, Enterprise, UnlimitedEfile",4333.98,2.0,
20514.0,"All States, Efile, Evaluation, Federal, Prior Year, Upgrade, Enterprise, UnlimitedEfile",4798.0,1.0,436.0
6394.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",998.0,1.0,
89414.0,"Evaluation, Federal, First State",328.0,2.0,
84146.0,"All States, Efile, Federal, First State, Pre-paid E-file",998.0,1.0,
54154.0,"All States, Federal",912.0,1.0,
27845.0,"All States, Efile, Federal, Portal, UnlimitedEfile",1498.0,1.0,
42420.0,"All States, Efile, Evaluation, Federal, Portal, Upgrade, Enterprise, UnlimitedEfile",10372.0,1.0,
44364.0,"Federal, Upgrade, Enterprise",398.0,3.0,41.0
42511.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",12400.0,3.0,376.0
40094.0,"All States, Efile, Evaluation, Federal, Portal, Prior Year, Enterprise, UnlimitedEfile",3678.0,5.0,
95643.0,"All States, Efile, Federal, First State, UnlimitedEfile, Pre-paid E-file",2448.0,1.0,
36944.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1456.0,1.0,
89394.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",798.0,1.0,
34324.0,"All States, Efile, Evaluation, Federal, Prior Year, Enterprise, UnlimitedEfile",3696.0,6.0,872.0
42201.0,"All States, Efile, Federal, UnlimitedEfile",1300.0,1.0,
34966.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",3594.0,1.0,
31594.0,"All States, Efile, Federal, First State, Portal, Pre-paid E-file",1396.0,1.0,
83078.0,"All States, Efile, Evaluation, Federal, Prior Year, Pre-paid E-file",2586.0,1.0,
39474.0,"All States, Efile, Federal, Portal, Enterprise, UnlimitedEfile",4545.0,3.0,66.0
73966.0,"Evaluation, Federal",258.0,1.0,
33481.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",4320.0,2.0,189.0
37442.0,"All States, Efile, Federal, UnlimitedEfile",2500.0,2.0,
44831.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",5760.0,4.0,398.0
45411.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2800.0,4.0,
14005.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2400.0,1.0,
4124.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",3550.0,4.0,64.0
14324.0,"All States, Efile, Evaluation, Federal, Prior Year, Enterprise, UnlimitedEfile",3498.0,29.0,1362.0
84843.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1440.0,5.0,1436.0
73545.0,"All States, Efile, Federal, UnlimitedEfile",2400.0,1.0,
16309.0,"Federal, First State",984.0,1.0,
54644.0,"All States, Efile, Federal, Pre-paid E-file",598.0,1.0,
14410.0,"All States, Efile, Federal, UnlimitedEfile",4800.0,1.0,
46112.0,"All States, Federal",456.0,1.0,
86144.0,"All States, Efile, Evaluation, Federal, Portal, Pre-paid E-file",2394.0,1.0,
43933.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",1200.0,1.0,
64137.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1198.0,1.0,
75763.0,"All States, Efile, Federal, First State, Pre-paid E-file",1198.0,1.0,
4321.0,"All States, Efile, Federal, Upgrade, Enterprise, UnlimitedEfile",6442.0,1.0,
44141.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",10750.0,1.0,
43245.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2600.0,1.0,
34941.0,"All States, Efile, Federal, UnlimitedEfile",1300.0,1.0,
14464.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",6200.0,2.0,89.0
54452.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",2880.0,3.0,555.0
49126.0,"All States, Efile, Evaluation, Federal, First State, Pre-paid E-file",1198.0,1.0,
54443.0,"All States, Efile, Evaluation, Federal, Portal, UnlimitedEfile",1200.0,1.0,
43434.0,"All States, Efile, Federal, Pre-paid E-file",598.0,1.0,
62426.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",3100.0,1.0,178.0
54419.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",1548.0,2.0,211.0
96414.0,"Federal, First State",656.0,1.0,
64145.0,"Federal, First State",398.0,1.0,
44463.0,"Federal, First State",984.0,1.0,
48421.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",6716.0,3.0,
40452.0,"All States, Efile, Federal, Pre-paid E-file",1196.0,1.0,
17941.0,"All States, Efile, Evaluation, Federal, Upgrade, Enterprise, Pre-paid E-file",938.0,2.0,46.0
4422.0,"All States, Efile, Evaluation, Federal, Portal, Upgrade, Enterprise, UnlimitedEfile",1538.0,2.0,38.0
84637.0,"All States, Efile, Federal, First State, Pre-paid E-file",1198.0,2.0,
32446.0,"All States, Efile, Evaluation, Federal, Portal, Upgrade, Enterprise, UnlimitedEfile",2390.0,1.0,
64410.0,"All States, Efile, Federal, UnlimitedEfile",2400.0,1.0,
23440.0,"All States, Efile, Evaluation, Federal, First State, Portal, UnlimitedEfile",1876.0,1.0,
54329.0,"All States, Efile, Evaluation, Federal, Portal, Enterprise, UnlimitedEfile",5538.0,2.0,122.0
46349.0,"Efile, Federal, First State, Pre-paid E-file",328.0,1.0,
54424.0,"Federal, First State",656.0,1.0,
40294.0,"All States, Efile, Federal, First State, Enterprise, UnlimitedEfile, Pre-paid E-file",6716.0,3.0,40.0
48446.0,"All States, Efile, Federal, UnlimitedEfile",1300.0,1.0,
44438.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",3000.0,6.0,79.0
43683.0,"All States, Efile, Federal, Pre-paid E-file",1196.0,1.0,
34439.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1400.0,2.0,54.0
44453.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",1196.0,1.0,
14495.0,"Federal, First State",1500.0,1.0,
43504.0,"All States, Efile, Federal, First State, UnlimitedEfile, Pre-paid E-file",1628.0,1.0,
62392.0,"All States, Efile, Federal, UnlimitedEfile",1300.0,1.0,
34827.0,"All States, Efile, Evaluation, Federal, Portal, Pre-paid E-file",994.0,1.0,
4442.0,"All States, Efile, Evaluation, Federal, Enterprise, Pre-paid E-file",998.0,1.0,27.0
74793.0,"All States, Efile, Evaluation, Federal, Prior Year, Enterprise, UnlimitedEfile",1638.0,1.0,85.0
40548.0,"Federal, First State, Enterprise",3114.0,3.0,162.0
78773.0,"Federal, First State",328.0,1.0,
34034.0,"All States, Efile, Federal, Pre-paid E-file",798.0,1.0,
35944.0,"All States, Efile, Evaluation, Federal, First State, Enterprise, UnlimitedEfile, Pre-paid E-file",2544.0,1.0,41.0
43388.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",5550.0,3.0,
43044.0,"All States, Efile, Evaluation, Federal, UnlimitedEfile",2600.0,1.0,
54054.0,"All States, Efile, Federal, Upgrade, Enterprise, UnlimitedEfile",7598.0,1.0,
56454.0,Federal,774.0,1.0,
54440.0,"All States, Efile, Federal, Upgrade, Enterprise, UnlimitedEfile",3300.0,2.0,
47541.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",3100.0,3.0,
83029.0,"All States, Efile, Federal, UnlimitedEfile",7200.0,2.0,
15233.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",2400.0,1.0,
80634.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",1196.0,1.0,
35794.0,"All States, Efile, Evaluation, Federal, Enterprise, UnlimitedEfile",1350.0,12.0,228.0
45349.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",1400.0,1.0,32.0
82474.0,"All States, Efile, Federal, UnlimitedEfile",2400.0,3.0,
19734.0,"All States, Efile, Federal, Enterprise, UnlimitedEfile",3100.0,45.0,1206.0
83746.0,"All States, Efile, Evaluation, Federal, Pre-paid E-file",1196.0,1.0,
